1000	567
1001	111
1002	3656
1003	5206
1004	5209
1005	1077
1006	5218
1007	5228
1008	5207
1009	9831
1010	39333
1011	809
1012	7530
1013	4380
1014	1315
1015	48071
1016	2267
1017	2263
1018	581
1019	2264
1020	540
1021	1253
1022	5803
1023	30764
1024	588
1025	605
1026	161
1027	853
1028	606
1029	872
1030	858
1031	47849
1032	885
1033	852
1034	912
1035	871
1036	2255
1037	2272
1038	2256
1039	2276
1040	2254
1041	2257
1042	2252
1043	1224
1044	770
1045	715
1046	749
1047	659
1048	661
1049	665
1050	5768
1051	654
1052	668
1053	795
1054	793
1055	652
1056	792
1057	1261
1058	341
1059	5813
1060	5799
1061	5801
1062	1151
1063	5797
1064	360
1065	3850
1066	1014
1067	675
1068	3887
1069	5783
1070	5778
1071	86
1072	640
1073	50165
1074	50170
1075	638
1076	5627
1077	5675
1078	1061
1079	5626
1080	5679
1081	1579
1082	5656
1083	329
1084	5673
1085	586
1086	5767
1087	5672
1088	136
1089	5674
1090	5676
1091	5625
1092	609
1093	539
1094	5670
1095	150
1096	5669
1097	1714
1098	5794
1099	3854
1100	685
1101	1517
1102	5651
1103	1025
1104	958
1105	5611
1106	5653
1107	5667
1108	5716
1109	5665
1110	571
1111	25401
1112	3858
1113	5668
1114	5659
1115	25399
1116	583
1117	585
1118	5684
1119	389
1120	5678
1121	5695
1122	51721
1123	660
1124	634
1125	592
1126	600
1127	2348
1128	2366
1129	824
1130	806
1131	805
1132	48367
1133	48091
1134	1841
1135	4948
1136	650
1137	817
1138	834
1139	1153
1140	1173
1141	1175
1142	577
1143	1863
1144	1862
1145	1866
1146	1864
1147	1565
1148	1868
1149	1583
1150	48107
1151	1887
1152	1869
1153	1888
1154	1870
1155	1890
1156	1875
1157	1878
1158	1882
1159	1873
1160	1874
1161	1877
1162	1279
1163	1269
1164	1278
1165	625
1166	50224
1167	5947
1168	375
1169	5945
1170	5951
1171	5943
1172	5982
1173	1594
1174	1023
1175	5944
1176	949
1177	5940
1178	5948
1179	5949
1180	1407
1181	5919
1182	5954
1183	5974
1184	1327
1185	5986
1186	148
1187	1368
1188	1366
1189	1374
1190	1384
1191	1364
1192	1347
1193	1335
1194	1338
1195	1361
1196	1341
1197	1356
1198	5973
1199	1240
1200	1256
1201	1282
1202	590
1203	608
1204	48124
1205	2208
1206	3459
1207	3458
1208	3468
1209	3463
1210	3478
1211	133
1212	690
1213	3460
1214	3462
1215	3466
1216	3461
1217	164
1218	3655
1219	1260
1220	2324
1221	3646
1222	3648
1223	3604
1224	1115
1225	796
1226	3650
1227	3651
1228	4742
1229	4777
1230	141
1231	3206
1232	697
1233	4798
1234	3109
1235	5353
1236	5343
1237	5340
1238	5344
1239	5338
1240	3502
1241	5355
1242	4787
1243	5341
1244	4791
1245	5358
1246	5361
1247	5359
1248	5505
1249	5342
1250	5363
1251	599
1252	5368
1253	5512
1254	149
1255	709
1256	3108
1257	3501
1258	1602
1259	5352
1260	372
1261	4928
1262	3515
1263	5364
1264	5374
1265	5365
1266	5360
1267	5536
1268	1199
1269	5370
1270	1204
1271	5382
1272	5381
1273	5357
1274	5372
1275	5371
1276	5380
1277	5362
1278	1196
1279	5356
1280	5408
1281	3517
1282	589
1283	363
1284	5337
1285	1112
1286	1604
1287	5383
1288	3520
1289	5378
1290	5377
1291	5379
1292	365
1293	5385
1294	5388
1295	5389
1296	5351
1297	3943
1298	3139
1299	798
1300	909
1301	1215
1302	3944
1303	3148
1304	310
1305	4840
1306	4841
1307	4842
1308	4846
1309	696
1310	4864
1311	4847
1312	1465
1313	3583
1314	139
1315	4851
1316	4801
1317	138
1318	4854
1319	5392
1320	1107
1321	159
1322	4821
1323	1052
1324	4853
1325	1434
1326	686
1327	4838
1328	4874
1329	3150
1330	4822
1331	989
1332	4800
1333	4845
1334	4835
1335	4843
1336	3584
1337	3152
1338	790
1339	127
1340	3151
1341	986
1342	4807
1343	1109
1344	3153
1345	4850
1346	4849
1347	4844
1348	683
1349	4859
1350	4858
1351	4848
1352	1051
1353	3157
1354	3587
1355	5938
1356	4862
1357	627
1358	4876
1359	3371
1360	4810
1361	1462
1362	3948
1363	4861
1364	4834
1365	4830
1366	4856
1367	5390
1368	3950
1369	1431
1370	8359
1371	1113
1372	5349
1373	8383
1374	8257
1375	1956
1376	8331
1377	2331
1378	5398
1379	5400
1380	4875
1381	4868
1382	3240
1383	5411
1384	4870
1385	3524
1386	1137
1387	5693
1388	598
1389	615
1390	5702
1391	5688
1392	621
1393	1135
1394	1489
1395	5802
1396	5842
1397	620
1398	649
1399	604
1400	3864
1401	617
1402	611
1403	616
1404	5354
1405	3891
1406	4051
1407	613
1408	5396
1409	5395
1410	1209
1411	5384
1412	5405
1413	5426
1414	5697
1415	1144
1416	5530
1417	5569
1418	5533
1419	5540
1420	1146
1421	3749
1422	3738
1423	3737
1424	2586
1425	2033
1426	2015
1427	2038
1428	2020
1429	47544
1430	2021
1431	2030
1432	30671
1433	2018
1434	47546
1435	47540
1436	2037
1437	5497
1438	780
1439	3235
1440	4977
1441	4984
1442	4983
1443	5555
1444	1220
1445	5498
1446	4979
1447	4978
1448	5504
1449	5525
1450	3619
1451	5503
1452	3622
1453	5541
1454	3237
1455	4988
1456	5548
1457	3949
1458	5831
1459	5817
1460	1344
1461	5821
1462	3958
1463	1218
1464	4987
1465	5507
1466	5549
1467	4989
1468	4993
1469	5006
1470	1249
1471	2295
1472	48917
1473	4214
1474	1038
1475	728
1476	48944
1477	48951
1478	48949
1479	5922
1480	4135
1481	1110
1482	3953
1483	5835
1484	712
1485	5839
1486	1636
1487	1226
1488	1666
1489	14015
1490	2397
1491	48919
1492	1619
1493	13429
1494	45118
1495	1120
1496	1045
1497	1460
1498	1457
1499	1372
1500	1392
1501	1355
1502	1393
1503	1394
1504	1395
1505	1380
1506	1414
1507	1357
1508	1391
1509	1354
1510	1360
1511	1390
1512	971
1513	972
1514	1079
1515	945
1516	1358
1517	1379
1518	47564
1519	1228
1520	1595
1521	1574
1522	1005
1523	1019
1524	1001
1525	1021
1526	999
1527	1020
1528	962
1529	1010
1530	1122
1531	1757
1532	888
1533	1092
1534	671
1535	1076
1536	1095
1537	1083
1538	1064
1539	1208
1540	1028
1541	1053
1542	1359
1543	2194
1544	45349
1545	1363
1546	1348
1547	1321
1548	1362
1549	759
1550	887
1551	898
1552	47558
1553	913
1554	894
1555	1060
1556	1084
1557	782
1558	889
1559	1078
1560	1058
1561	1312
1562	1353
1563	1059
1564	1070
1565	1080
1566	1188
1567	1062
1568	1063
1569	5906
1570	673
1571	664
1572	1440
1573	1442
1574	1437
1575	1320
1576	1295
1577	1459
1578	1340
1579	54554
1580	54452
1581	5002
1582	54462
1583	1435
1584	1405
1585	2389
1586	54476
1587	8544
1588	1022
1589	8549
1590	1779
1591	11963
1592	741
1593	754
1594	11960
1595	3826
1596	3860
1597	2585
1598	3859
1599	3876
1600	2443
1601	3877
1602	3863
1603	3867
1604	914
1605	3866
1606	3899
1607	3875
1608	3890
1609	3868
1610	3874
1611	801
1612	3879
1613	1311
1614	710
1615	44608
1616	645
1617	642
1618	639
1619	2424
1620	635
1621	636
1622	44657
1623	3298
1624	44650
1625	7329
1626	44651
1627	44669
1628	6601
1629	7632
1630	44652
1631	637
1632	44728
1633	677
1634	44740
1635	44729
1636	6815
1637	1428
1638	978
1639	3221
1640	1211
1641	44668
1642	1975
1643	2006
1644	2004
1645	2003
1646	3420
1647	44666
1648	44667
1649	1383
1650	1381
1651	44735
1652	1346
1653	48201
1654	13513
1655	5137
1656	48228
1657	48197
1658	5141
1659	48245
1660	10014
1661	2334
1662	48235
1663	4345
1664	48232
1665	666
1666	13519
1667	48231
1668	861
1669	48266
1670	48234
1671	1936
1672	48249
1673	848
1674	882
1675	883
1676	4318
1677	48230
1678	921
1679	48248
1680	3758
1681	1668
1682	39542
1683	901
1684	48205
1685	854
1686	838
1687	13515
1688	881
1689	5484
1690	5476
1691	5448
1692	5485
1693	3914
1694	5473
1695	5480
1696	11539
1697	11558
1698	2121
1699	3130
1700	11522
1701	48239
1702	910
1703	865
1704	845
1705	48241
1706	48244
1707	893
1708	969
1709	965
1710	48265
1711	923
1712	926
1713	928
1714	920
1715	39476
1716	3955
1717	11305
1718	48238
1719	1927
1720	48243
1721	48227
1722	960
1723	933
1724	946
1725	11155
1726	970
1727	8114
1728	11544
1729	1000
1730	931
1731	959
1732	952
1733	932
1734	953
1735	1478
1736	948
1737	930
1738	951
1739	48194
1740	48233
1741	48193
1742	6288
1743	48190
1744	48215
1745	48219
1746	13773
1747	2820
1748	48220
1749	3435
1750	48247
1751	48212
1752	628
1753	623
1754	7950
1755	1522
1756	11177
1757	3484
1758	48221
1759	681
1760	632
1761	663
1762	651
1763	48211
1764	911
1765	967
1766	4673
1767	4668
1768	4683
1769	4688
1770	3023
1771	4678
1772	4643
1773	4828
1774	4812
1775	4829
1776	4818
1777	4814
1778	4778
1779	4808
1780	1024
1781	4783
1782	4809
1783	4817
1784	3135
1785	4815
1786	4824
1787	4779
1788	4839
1789	4806
1790	4780
1791	682
1792	3134
1793	4837
1794	4826
1795	4811
1796	1501
1797	707
1798	4803
1799	4813
1800	4785
1801	4776
1802	4804
1803	4867
1804	4802
1805	4827
1806	4819
1807	692
1808	4823
1809	4781
1810	3246
1811	4836
1812	4946
1813	3305
1814	3026
1815	4679
1816	3138
1817	4825
1818	1436
1819	4831
1820	1500
1821	4786
1822	4880
1823	688
1824	3038
1825	3176
1826	4689
1827	4687
1828	4713
1829	3035
1830	4708
1831	977
1832	4756
1833	4695
1834	4692
1835	768
1836	4697
1837	4663
1838	4699
1839	3400
1840	3030
1841	1397
1842	4680
1843	3310
1844	4696
1845	3027
1846	4677
1847	4672
1848	50032
1849	1241
1850	50020
1851	10368
1852	1242
1853	4738
1854	4706
1855	4694
1856	5460
1857	1409
1858	1098
1859	5489
1860	5457
1861	4686
1862	4684
1863	4659
1864	3201
1865	4693
1866	4707
1867	974
1868	50046
1869	4665
1870	4703
1871	4690
1872	4712
1873	4711
1874	5157
1875	1263
1876	6613
1877	1117
1878	6589
1879	6602
1880	2761
1881	6596
1882	6568
1883	6610
1884	6595
1885	850
1886	6600
1887	6611
1888	6571
1889	6741
1890	2763
1891	6759
1892	6745
1893	998
1894	6725
1895	6757
1896	6740
1897	6762
1898	6763
1899	6764
1900	2764
1901	6751
1902	1776
1903	1775
1904	6746
1905	997
1906	6750
1907	6747
1908	6758
1909	5158
1910	6635
1911	813
1912	2765
1913	6715
1914	6744
1915	822
1916	6733
1917	5496
1918	836
1919	1486
1920	1487
1921	1505
1922	1507
1923	52205
1924	52206
1925	1632
1926	1612
1927	1633
1928	12419
1929	52207
1930	1695
1931	1693
1932	1697
1933	1694
1934	6752
1935	6755
1936	6749
1937	6748
1938	1819
1939	2766
1940	1535
1941	6753
1942	6570
1943	6616
1944	6619
1945	6879
1946	699
1947	3453
1948	3436
1949	6882
1950	700
1951	6726
1952	720
1953	6770
1954	6754
1955	6881
1956	6883
1957	3434
1958	3440
1959	3455
1960	3456
1961	3454
1962	766
1963	6586
1964	771
1965	1412
1966	807
1967	6594
1968	51619
1969	51599
1970	3487
1971	3519
1972	3452
1973	4790
1974	1041
1975	3311
1976	924
1977	961
1978	942
1979	5506
1980	1639
1981	30872
1982	48013
1983	4820
1984	5598
1985	5594
1986	3528
1987	5639
1988	1316
1989	5629
1990	3726
1991	5608
1992	5587
1993	5595
1994	5596
1995	3772
1996	5593
1997	5655
1998	5565
1999	3774
2000	3770
2001	3780
2002	5585
2003	1317
2004	5648
2005	5638
2006	5580
2007	837
2008	3531
2009	1901
2010	5589
2011	5590
2012	5582
2013	5609
2014	1186
2015	5619
2016	5618
2017	2758
2018	3355
2019	3383
2020	3387
2021	3930
2022	6227
2023	6222
2024	6223
2025	3929
2026	6258
2027	1430
2028	6291
2029	6229
2030	6232
2031	3748
2032	3745
2033	5600
2034	3532
2035	5592
2036	3747
2037	7990
2038	1801
2039	8105
2040	8100
2041	2637
2042	8087
2043	8092
2044	1191
2045	4599
2046	4716
2047	4702
2048	1432
2049	51601
2050	1034
2051	1055
2052	719
2053	744
2054	767
2055	763
2056	995
2057	1296
2058	922
2059	938
2060	1286
2061	1635
2062	1687
2063	777
2064	1259
2065	51590
2066	1075
2067	1493
2068	626
2069	874
2070	680
2071	1009
2072	12320
2073	1318
2074	51612
2075	722
2076	51617
2077	4078
2078	2489
2079	2785
2080	2705
2081	4084
2082	4079
2083	4076
2084	4075
2085	4052
2086	4087
2087	4081
2088	4088
2089	4082
2090	851
2091	4080
2092	4089
2093	4083
2094	2494
2095	4124
2096	4126
2097	2658
2098	3577
2099	5109
2100	5112
2101	5116
2102	3580
2103	5099
2104	5091
2105	5083
2106	5058
2107	5085
2108	5062
2109	1622
2110	5072
2111	5087
2112	1284
2113	1207
2114	5121
2115	5059
2116	3403
2117	904
2118	3393
2119	5063
2120	5088
2121	5092
2122	5133
2123	1192
2124	5129
2125	5130
2126	1029
2127	3407
2128	5086
2129	5061
2130	727
2131	5066
2132	5108
2133	5131
2134	5097
2135	5134
2136	5184
2137	3409
2138	5175
2139	5067
2140	5138
2141	3410
2142	3411
2143	5068
2144	5090
2145	5188
2146	5136
2147	1193
2148	5187
2149	5096
2150	797
2151	5111
2152	3395
2153	5093
2154	5139
2155	5032
2156	5142
2157	3098
2158	5101
2159	5140
2160	1213
2161	5185
2162	5192
2163	5146
2164	5193
2165	5194
2166	5089
2167	5191
2168	5135
2169	1197
2170	3627
2171	3562
2172	3564
2173	5812
2174	5792
2175	5074
2176	1147
2177	5120
2178	5106
2179	1194
2180	5202
2181	802
2182	5215
2183	5205
2184	5203
2185	5216
2186	5172
2187	3560
2188	3184
2189	5197
2190	5208
2191	5189
2192	5190
2193	1206
2194	5166
2195	4190
2196	1047
2197	5814
2198	3569
2199	5828
2200	5815
2201	5833
2202	3567
2203	3566
2204	1424
2205	5810
2206	3572
2207	5830
2208	1330
2209	5834
2210	5816
2211	5784
2212	4189
2213	1810
2214	5796
2215	1813
2216	5804
2217	5806
2218	3565
2219	5819
2220	1814
2221	5800
2222	1422
2223	3573
2224	3951
2225	5836
2226	5823
2227	1212
2228	897
2229	1313
2230	5826
2231	1148
2232	3676
2233	3539
2234	5200
2235	3529
2236	5229
2237	5163
2238	3489
2239	3498
2240	5222
2241	5226
2242	1201
2243	5178
2244	5201
2245	5211
2246	698
2247	3824
2248	5394
2249	3606
2250	5327
2251	3829
2252	5367
2253	3830
2254	5332
2255	5331
2256	5348
2257	1252
2258	5345
2259	5339
2260	5413
2261	5335
2262	3832
2263	804
2264	3611
2265	954
2266	3652
2267	3644
2268	3631
2269	3630
2270	3645
2271	3635
2272	3647
2273	3638
2274	794
2275	3641
2276	1741
2277	3834
2278	3654
2279	5366
2280	3637
2281	5369
2282	3642
2283	3632
2284	3614
2285	5399
2286	5334
2287	833
2288	3299
2289	5373
2290	5376
2291	5462
2292	3831
2293	1297
2294	831
2295	5336
2296	3300
2297	3835
2298	5333
2299	5347
2300	3301
2301	5971
2302	5997
2303	3633
2304	5968
2305	5980
2306	1166
2307	5992
2308	3687
2309	1867
2310	5970
2311	5957
2312	5976
2313	1008
2314	6001
2315	5972
2316	5987
2317	5977
2318	3833
2319	3640
2320	5449
2321	3613
2322	5425
2323	5375
2324	3605
2325	5407
2326	1350
2327	5350
2328	5414
2329	3620
2330	5410
2331	5418
2332	5415
2333	5404
2334	5391
2335	3616
2336	5450
2337	3838
2338	5432
2339	5417
2340	5406
2341	5393
2342	5433
2343	1750
2344	3230
2345	3244
2346	3361
2347	3415
2348	3239
2349	3432
2350	3424
2351	2249
2352	3425
2353	3228
2354	3222
2355	4877
2356	1523
2357	4889
2358	4892
2359	4893
2360	4878
2361	4328
2362	4379
2363	4552
2364	3503
2365	3511
2366	3480
2367	2344
2368	3474
2369	2969
2370	940
2371	2978
2372	2975
2373	2991
2374	1886
2375	2974
2376	2970
2377	2972
2378	2992
2379	2055
2380	2973
2381	3162
2382	3132
2383	3167
2384	3159
2385	3168
2386	2086
2387	3166
2388	3163
2389	3173
2390	3164
2391	3161
2392	3169
2393	2087
2394	2106
2395	2185
2396	3170
2397	2005
2398	3188
2399	3479
2400	3522
2401	3505
2402	3510
2403	778
2404	2347
2405	3475
2406	689
2407	3499
2408	3171
2409	3174
2410	3179
2411	2088
2412	2007
2413	3172
2414	2210
2415	983
2416	1200
2417	3500
2418	3553
2419	3506
2420	3504
2421	3481
2422	3526
2423	1205
2424	3507
2425	3508
2426	3509
2427	3557
2428	2009
2429	2181
2430	2242
2431	3518
2432	3512
2433	1195
2434	1214
2435	1203
2436	2243
2437	3523
2438	3514
2439	3183
2440	3205
2441	3203
2442	3185
2443	2010
2444	3177
2445	3513
2446	3558
2447	1216
2448	3175
2449	3477
2450	3556
2451	3555
2452	721
2453	3664
2454	2090
2455	3743
2456	2464
2457	2091
2458	3178
2459	2093
2460	3180
2461	3182
2462	3209
2463	3668
2464	3705
2465	3686
2466	3677
2467	3728
2468	3706
2469	3713
2470	3695
2471	3694
2472	3732
2473	3697
2474	3696
2475	2014
2476	3612
2477	2016
2478	3181
2479	3190
2480	3133
2481	3727
2482	3731
2483	3734
2484	857
2485	3692
2486	2120
2487	2095
2488	2017
2489	2203
2490	2099
2491	3186
2492	3195
2493	2114
2494	3189
2495	3700
2496	648
2497	3194
2498	2117
2499	2022
2500	3197
2501	3196
2502	3187
2503	3198
2504	3192
2505	2101
2506	2198
2507	2119
2508	3199
2509	1237
2510	3701
2511	3693
2512	1232
2513	3669
2514	1235
2515	1243
2516	3698
2517	3707
2518	3712
2519	3703
2520	1251
2521	724
2522	3714
2523	3746
2524	2105
2525	3214
2526	3200
2527	2122
2528	3191
2529	2107
2530	2108
2531	1002
2532	3215
2533	3204
2534	3216
2535	2035
2536	3210
2537	2212
2538	2211
2539	3202
2540	3212
2541	3253
2542	1246
2543	3702
2544	859
2545	3704
2546	3708
2547	988
2548	3211
2549	3218
2550	3207
2551	3213
2552	1244
2553	3808
2554	1254
2555	3807
2556	3773
2557	3809
2558	2453
2559	3778
2560	3839
2561	3837
2562	3803
2563	3810
2564	3821
2565	3811
2566	3776
2567	3815
2568	3813
2569	3841
2570	3804
2571	3802
2572	3759
2573	3817
2574	3812
2575	3825
2576	3822
2577	624
2578	3827
2579	3848
2580	2650
2581	3818
2582	3217
2583	2501
2584	3816
2585	841
2586	2454
2587	3800
2588	3801
2589	3806
2590	3805
2591	3779
2592	3798
2593	2560
2594	3781
2595	3796
2596	3836
2597	1145
2598	3814
2599	3819
2600	3777
2601	3470
2602	3472
2603	2214
2604	1202
2605	3473
2606	3789
2607	3799
2608	3784
2609	2576
2610	902
2611	3493
2612	1999
2613	1250
2614	3840
2615	669
2616	3794
2617	2499
2618	783
2619	2502
2620	3795
2621	3852
2622	3820
2623	3846
2624	3849
2625	3823
2626	3828
2627	644
2628	1257
2629	3775
2630	3788
2631	737
2632	3782
2633	3785
2634	2436
2635	2534
2636	3792
2637	3760
2638	691
2639	3786
2640	3787
2641	847
2642	2497
2643	844
2644	679
2645	3791
2646	3790
2647	723
2648	1248
2649	2549
2650	3771
2651	2476
2652	814
2653	2477
2654	1258
